"","event_date","event_type","country"
"19748",2024-01-31,"Protests","Germany"
"19749",2024-01-31,"Protests","Germany"
"19750",2024-01-31,"Protests","Germany"
"19751",2024-01-31,"Protests","Germany"
"19752",2024-01-31,"Strategic developments","Germany"
"19753",2024-01-31,"Strategic developments","Germany"
"19754",2024-01-31,"Protests","Germany"
"19755",2024-01-31,"Protests","Germany"
"19756",2024-01-31,"Protests","Germany"
"19757",2024-01-31,"Protests","Germany"
"19758",2024-01-31,"Protests","Germany"
"19759",2024-01-31,"Protests","Germany"
"19760",2024-01-31,"Protests","Germany"
"19761",2024-01-31,"Protests","Germany"
"19762",2024-01-31,"Protests","Germany"
"19763",2024-01-31,"Protests","Germany"
"19764",2024-01-31,"Protests","Germany"
"19765",2024-01-31,"Protests","Germany"
"19766",2024-01-31,"Protests","Germany"
"19767",2024-01-31,"Protests","Germany"
"19768",2024-01-31,"Protests","Germany"
"19769",2024-01-31,"Protests","Germany"
"19770",2024-02-01,"Protests","Germany"
"19771",2024-02-01,"Protests","Germany"
"19772",2024-02-01,"Protests","Germany"
"19773",2024-02-01,"Riots","Germany"
"19774",2024-02-01,"Protests","Germany"
"19775",2024-02-01,"Protests","Germany"
"19776",2024-02-01,"Protests","Germany"
"19777",2024-02-01,"Protests","Germany"
"19778",2024-02-01,"Protests","Germany"
"19779",2024-02-01,"Protests","Germany"
"19780",2024-02-01,"Protests","Germany"
"19781",2024-02-01,"Protests","Germany"
"19782",2024-02-01,"Protests","Germany"
"19783",2024-02-01,"Protests","Germany"
"19784",2024-02-01,"Strategic developments","Germany"
"19785",2024-02-01,"Protests","Germany"
"19786",2024-02-01,"Protests","Germany"
"19787",2024-02-01,"Protests","Germany"
"19788",2024-02-01,"Protests","Germany"
"19789",2024-02-01,"Protests","Germany"
"19790",2024-02-01,"Protests","Germany"
"19791",2024-02-02,"Protests","Germany"
"19792",2024-02-02,"Protests","Germany"
"19793",2024-02-02,"Protests","Germany"
"19794",2024-02-02,"Protests","Germany"
"19795",2024-02-02,"Protests","Germany"
"19796",2024-02-02,"Protests","Germany"
"19797",2024-02-02,"Protests","Germany"
"19798",2024-02-02,"Protests","Germany"
"19799",2024-02-02,"Protests","Germany"
"19800",2024-02-02,"Protests","Germany"
"19801",2024-02-02,"Protests","Germany"
"19802",2024-02-02,"Protests","Germany"
"19803",2024-02-02,"Protests","Germany"
"19804",2024-02-02,"Protests","Germany"
"19805",2024-02-02,"Protests","Germany"
"19806",2024-02-02,"Protests","Germany"
"19807",2024-02-02,"Protests","Germany"
"19808",2024-02-02,"Strategic developments","Germany"
"19809",2024-02-02,"Protests","Germany"
"19810",2024-02-02,"Protests","Germany"
"19811",2024-02-02,"Protests","Germany"
"19812",2024-02-02,"Protests","Germany"
"19813",2024-02-02,"Protests","Germany"
"19814",2024-02-02,"Protests","Germany"
"19815",2024-02-02,"Protests","Germany"
"19816",2024-02-02,"Protests","Germany"
"19817",2024-02-02,"Protests","Germany"
"19818",2024-02-02,"Protests","Germany"
"19819",2024-02-02,"Protests","Germany"
"19820",2024-02-02,"Protests","Germany"
"19821",2024-02-02,"Protests","Germany"
"19822",2024-02-02,"Protests","Germany"
"19823",2024-02-02,"Protests","Germany"
"19824",2024-02-02,"Protests","Germany"
"19825",2024-02-02,"Protests","Germany"
"19826",2024-02-02,"Protests","Germany"
"19827",2024-02-02,"Protests","Germany"
"19828",2024-02-02,"Protests","Germany"
"19829",2024-02-02,"Protests","Germany"
"19830",2024-02-02,"Protests","Germany"
"19831",2024-02-02,"Protests","Germany"
"19832",2024-02-02,"Protests","Germany"
"19833",2024-02-02,"Protests","Germany"
"19834",2024-02-02,"Protests","Germany"
"19835",2024-02-03,"Protests","Germany"
"19836",2024-02-03,"Protests","Germany"
"19837",2024-02-03,"Protests","Germany"
"19838",2024-02-03,"Protests","Germany"
"19839",2024-02-03,"Protests","Germany"
"19840",2024-02-03,"Strategic developments","Germany"
"19841",2024-02-03,"Protests","Germany"
"19842",2024-02-03,"Protests","Germany"
"19843",2024-02-03,"Protests","Germany"
"19844",2024-02-03,"Protests","Germany"
"19845",2024-02-03,"Protests","Germany"
"19846",2024-02-03,"Protests","Germany"
"19847",2024-02-03,"Protests","Germany"
"19848",2024-02-03,"Protests","Germany"
"19849",2024-02-03,"Protests","Germany"
"19850",2024-02-03,"Protests","Germany"
"19851",2024-02-03,"Protests","Germany"
"19852",2024-02-03,"Protests","Germany"
"19853",2024-02-03,"Protests","Germany"
"19854",2024-02-03,"Protests","Germany"
"19855",2024-02-03,"Protests","Germany"
"19856",2024-02-03,"Protests","Germany"
"19857",2024-02-03,"Protests","Germany"
"19858",2024-02-03,"Protests","Germany"
"19859",2024-02-03,"Protests","Germany"
"19860",2024-02-03,"Protests","Germany"
"19861",2024-02-03,"Protests","Germany"
"19862",2024-02-03,"Protests","Germany"
"19863",2024-02-03,"Protests","Germany"
"19864",2024-02-03,"Protests","Germany"
"19865",2024-02-03,"Protests","Germany"
"19866",2024-02-03,"Protests","Germany"
"19867",2024-02-03,"Protests","Germany"
"19868",2024-02-03,"Protests","Germany"
"19869",2024-02-03,"Protests","Germany"
"19870",2024-02-03,"Protests","Germany"
"19871",2024-02-03,"Protests","Germany"
"19872",2024-02-03,"Protests","Germany"
"19873",2024-02-03,"Protests","Germany"
"19874",2024-02-03,"Protests","Germany"
"19875",2024-02-03,"Protests","Germany"
"19876",2024-02-03,"Protests","Germany"
"19877",2024-02-03,"Protests","Germany"
"19878",2024-02-03,"Protests","Germany"
"19879",2024-02-03,"Protests","Germany"
"19880",2024-02-03,"Protests","Germany"
"19881",2024-02-03,"Protests","Germany"
"19882",2024-02-03,"Protests","Germany"
"19883",2024-02-03,"Protests","Germany"
"19884",2024-02-03,"Protests","Germany"
"19885",2024-02-03,"Protests","Germany"
"19886",2024-02-03,"Protests","Germany"
"19887",2024-02-03,"Protests","Germany"
"19888",2024-02-03,"Protests","Germany"
"19889",2024-02-03,"Protests","Germany"
"19890",2024-02-03,"Protests","Germany"
"19891",2024-02-03,"Protests","Germany"
"19892",2024-02-03,"Protests","Germany"
"19893",2024-02-03,"Protests","Germany"
"19894",2024-02-03,"Protests","Germany"
"19895",2024-02-03,"Protests","Germany"
"19896",2024-02-03,"Protests","Germany"
"19897",2024-02-03,"Protests","Germany"
"19898",2024-02-03,"Protests","Germany"
"19899",2024-02-03,"Protests","Germany"
"19900",2024-02-03,"Protests","Germany"
"19901",2024-02-03,"Protests","Germany"
"19902",2024-02-03,"Protests","Germany"
"19903",2024-02-03,"Protests","Germany"
"19904",2024-02-03,"Strategic developments","Germany"
"19905",2024-02-03,"Protests","Germany"
"19906",2024-02-03,"Protests","Germany"
"19907",2024-02-03,"Protests","Germany"
"19908",2024-02-03,"Protests","Germany"
"19909",2024-02-03,"Protests","Germany"
"19910",2024-02-03,"Protests","Germany"
"19911",2024-02-03,"Protests","Germany"
"19912",2024-02-03,"Protests","Germany"
"19913",2024-02-03,"Protests","Germany"
"19914",2024-02-03,"Protests","Germany"
"19915",2024-02-03,"Protests","Germany"
"19916",2024-02-03,"Protests","Germany"
"19917",2024-02-03,"Protests","Germany"
"19918",2024-02-03,"Protests","Germany"
"19919",2024-02-03,"Protests","Germany"
"19920",2024-02-03,"Protests","Germany"
"19921",2024-02-03,"Protests","Germany"
"19922",2024-02-03,"Protests","Germany"
"19923",2024-02-03,"Protests","Germany"
"19924",2024-02-03,"Protests","Germany"
"19925",2024-02-03,"Protests","Germany"
"19926",2024-02-03,"Protests","Germany"
"19927",2024-02-03,"Protests","Germany"
"19928",2024-02-04,"Riots","Germany"
"19929",2024-02-04,"Protests","Germany"
"19930",2024-02-04,"Riots","Germany"
"19931",2024-02-04,"Protests","Germany"
"19932",2024-02-04,"Protests","Germany"
"19933",2024-02-04,"Protests","Germany"
"19934",2024-02-04,"Protests","Germany"
"19935",2024-02-04,"Protests","Germany"
"19936",2024-02-04,"Protests","Germany"
"19937",2024-02-04,"Protests","Germany"
"19938",2024-02-04,"Protests","Germany"
"19939",2024-02-04,"Protests","Germany"
"19940",2024-02-04,"Protests","Germany"
"19941",2024-02-04,"Protests","Germany"
"19942",2024-02-04,"Protests","Germany"
"19943",2024-02-04,"Protests","Germany"
"19944",2024-02-04,"Protests","Germany"
"19945",2024-02-04,"Protests","Germany"
"19946",2024-02-04,"Protests","Germany"
"19947",2024-02-04,"Protests","Germany"
"19948",2024-02-04,"Protests","Germany"
"19949",2024-02-04,"Protests","Germany"
"19950",2024-02-04,"Protests","Germany"
"19951",2024-02-04,"Protests","Germany"
"19952",2024-02-04,"Protests","Germany"
"19953",2024-02-04,"Protests","Germany"
"19954",2024-02-04,"Protests","Germany"
"19955",2024-02-04,"Protests","Germany"
"19956",2024-02-04,"Protests","Germany"
"19957",2024-02-04,"Protests","Germany"
"19958",2024-02-04,"Protests","Germany"
"19959",2024-02-04,"Protests","Germany"
"19960",2024-02-04,"Protests","Germany"
"19961",2024-02-04,"Protests","Germany"
"19962",2024-02-04,"Protests","Germany"
"19963",2024-02-04,"Protests","Germany"
"19964",2024-02-04,"Protests","Germany"
"19965",2024-02-04,"Protests","Germany"
"19966",2024-02-04,"Protests","Germany"
"19967",2024-02-04,"Protests","Germany"
"19968",2024-02-04,"Protests","Germany"
"19969",2024-02-04,"Protests","Germany"
"19970",2024-02-04,"Protests","Germany"
"19971",2024-02-04,"Protests","Germany"
"19972",2024-02-04,"Protests","Germany"
"19973",2024-02-04,"Protests","Germany"
"19974",2024-02-04,"Protests","Germany"
"19975",2024-02-04,"Protests","Germany"
"19976",2024-02-04,"Protests","Germany"
"19977",2024-02-04,"Protests","Germany"
"19978",2024-02-04,"Protests","Germany"
"19979",2024-02-04,"Protests","Germany"
"19980",2024-02-04,"Protests","Germany"
"19981",2024-02-04,"Protests","Germany"
"19982",2024-02-04,"Protests","Germany"
"19983",2024-02-04,"Protests","Germany"
"19984",2024-02-05,"Protests","Germany"
"19985",2024-02-05,"Protests","Germany"
"19986",2024-02-05,"Protests","Germany"
"19987",2024-02-05,"Protests","Germany"
"19988",2024-02-05,"Strategic developments","Germany"
"19989",2024-02-05,"Protests","Germany"
"19990",2024-02-05,"Protests","Germany"
"19991",2024-02-05,"Protests","Germany"
"19992",2024-02-05,"Protests","Germany"
"19993",2024-02-05,"Protests","Germany"
"19994",2024-02-05,"Protests","Germany"
"19995",2024-02-05,"Protests","Germany"
"19996",2024-02-05,"Protests","Germany"
"19997",2024-02-05,"Protests","Germany"
"19998",2024-02-05,"Protests","Germany"
"19999",2024-02-05,"Protests","Germany"
"20000",2024-02-05,"Protests","Germany"
"20001",2024-02-05,"Protests","Germany"
"20002",2024-02-05,"Protests","Germany"
"20003",2024-02-05,"Protests","Germany"
"20004",2024-02-05,"Protests","Germany"
"20005",2024-02-05,"Riots","Germany"
"20006",2024-02-05,"Protests","Germany"
"20007",2024-02-05,"Protests","Germany"
"20008",2024-02-05,"Protests","Germany"
"20009",2024-02-05,"Protests","Germany"
"20010",2024-02-06,"Protests","Germany"
"20011",2024-02-06,"Protests","Germany"
"20012",2024-02-06,"Protests","Germany"
"20013",2024-02-06,"Protests","Germany"
"20014",2024-02-06,"Protests","Germany"
"20015",2024-02-06,"Protests","Germany"
"20016",2024-02-06,"Protests","Germany"
"20017",2024-02-07,"Protests","Germany"
"20018",2024-02-07,"Protests","Germany"
"20019",2024-02-07,"Protests","Germany"
"20020",2024-02-07,"Protests","Germany"
"20021",2024-02-07,"Protests","Germany"
"20022",2024-02-07,"Protests","Germany"
"20023",2024-02-07,"Protests","Germany"
"20024",2024-02-07,"Protests","Germany"
"20025",2024-02-07,"Protests","Germany"
"20026",2024-02-08,"Protests","Germany"
"20027",2024-02-08,"Protests","Germany"
"20028",2024-02-08,"Protests","Germany"
"20029",2024-02-08,"Protests","Germany"
"20030",2024-02-09,"Protests","Germany"
"20031",2024-02-09,"Protests","Germany"
"20032",2024-02-09,"Protests","Germany"
"20033",2024-02-09,"Protests","Germany"
"20034",2024-02-09,"Protests","Germany"
"20035",2024-02-09,"Protests","Germany"
"20036",2024-02-09,"Protests","Germany"
"20037",2024-02-09,"Protests","Germany"
"20038",2024-02-09,"Protests","Germany"
"20039",2024-02-09,"Protests","Germany"
"20040",2024-02-09,"Protests","Germany"
"20041",2024-02-09,"Protests","Germany"
"20042",2024-02-09,"Protests","Germany"
"20043",2024-02-09,"Protests","Germany"
"20044",2024-02-10,"Protests","Germany"
"20045",2024-02-10,"Protests","Germany"
"20046",2024-02-10,"Protests","Germany"
"20047",2024-02-10,"Protests","Germany"
"20048",2024-02-10,"Protests","Germany"
"20049",2024-02-10,"Protests","Germany"
"20050",2024-02-10,"Protests","Germany"
"20051",2024-02-10,"Protests","Germany"
"20052",2024-02-10,"Protests","Germany"
"20053",2024-02-10,"Protests","Germany"
"20054",2024-02-10,"Protests","Germany"
"20055",2024-02-10,"Protests","Germany"
"20056",2024-02-10,"Protests","Germany"
"20057",2024-02-10,"Protests","Germany"
"20058",2024-02-10,"Protests","Germany"
"20059",2024-02-10,"Protests","Germany"
"20060",2024-02-10,"Protests","Germany"
"20061",2024-02-10,"Protests","Germany"
"20062",2024-02-10,"Protests","Germany"
"20063",2024-02-10,"Protests","Germany"
"20064",2024-02-10,"Protests","Germany"
"20065",2024-02-10,"Protests","Germany"
"20066",2024-02-10,"Protests","Germany"
"20067",2024-02-10,"Protests","Germany"
"20068",2024-02-10,"Protests","Germany"
"20069",2024-02-10,"Protests","Germany"
"20070",2024-02-10,"Protests","Germany"
"20071",2024-02-10,"Protests","Germany"
"20072",2024-02-10,"Protests","Germany"
"20073",2024-02-10,"Protests","Germany"
"20074",2024-02-10,"Protests","Germany"
"20075",2024-02-10,"Protests","Germany"
"20076",2024-02-10,"Protests","Germany"
"20077",2024-02-11,"Protests","Germany"
"20078",2024-02-11,"Protests","Germany"
"20079",2024-02-11,"Protests","Germany"
"20080",2024-02-11,"Protests","Germany"
"20081",2024-02-11,"Protests","Germany"
"20082",2024-02-11,"Protests","Germany"
"20083",2024-02-11,"Protests","Germany"
"20084",2024-02-11,"Protests","Germany"
"20085",2024-02-11,"Protests","Germany"
"20086",2024-02-11,"Protests","Germany"
"20087",2024-02-11,"Protests","Germany"
"20088",2024-02-11,"Protests","Germany"
"20089",2024-02-11,"Protests","Germany"
"20090",2024-02-11,"Protests","Germany"
"20091",2024-02-11,"Protests","Germany"
"20092",2024-02-11,"Protests","Germany"
"20093",2024-02-11,"Protests","Germany"
"20094",2024-02-11,"Protests","Germany"
"20095",2024-02-11,"Protests","Germany"
"20096",2024-02-11,"Protests","Germany"
"20097",2024-02-12,"Protests","Germany"
"20098",2024-02-12,"Protests","Germany"
"20099",2024-02-12,"Protests","Germany"
"20100",2024-02-12,"Protests","Germany"
"20101",2024-02-12,"Protests","Germany"
"20102",2024-02-12,"Protests","Germany"
"20103",2024-02-12,"Protests","Germany"
"20104",2024-02-12,"Protests","Germany"
"20105",2024-02-12,"Protests","Germany"
"20106",2024-02-12,"Protests","Germany"
"20107",2024-02-12,"Riots","Germany"
"20108",2024-02-12,"Protests","Germany"
"20109",2024-02-13,"Protests","Germany"
"20110",2024-02-13,"Protests","Germany"
"20111",2024-02-13,"Protests","Germany"
"20112",2024-02-13,"Protests","Germany"
"20113",2024-02-13,"Protests","Germany"
"20114",2024-02-14,"Protests","Germany"
"20115",2024-02-14,"Protests","Germany"
"20116",2024-02-14,"Protests","Germany"
"20117",2024-02-14,"Protests","Germany"
"20118",2024-02-14,"Protests","Germany"
"20119",2024-02-14,"Protests","Germany"
"20120",2024-02-14,"Protests","Germany"
"20121",2024-02-14,"Protests","Germany"
"20122",2024-02-14,"Protests","Germany"
"20123",2024-02-14,"Protests","Germany"
"20124",2024-02-14,"Protests","Germany"
"20125",2024-02-14,"Protests","Germany"
"20126",2024-02-14,"Protests","Germany"
"20127",2024-02-14,"Protests","Germany"
"20128",2024-02-14,"Protests","Germany"
"20129",2024-02-14,"Protests","Germany"
"20130",2024-02-14,"Protests","Germany"
"20131",2024-02-14,"Protests","Germany"
"20132",2024-02-14,"Protests","Germany"
"20133",2024-02-14,"Protests","Germany"
"20134",2024-02-14,"Protests","Germany"
"20135",2024-02-14,"Protests","Germany"
"20136",2024-02-14,"Protests","Germany"
"20137",2024-02-14,"Protests","Germany"
"20138",2024-02-14,"Protests","Germany"
"20139",2024-02-14,"Protests","Germany"
"20140",2024-02-14,"Protests","Germany"
"20141",2024-02-14,"Protests","Germany"
"20142",2024-02-14,"Riots","Germany"
"20143",2024-02-14,"Protests","Germany"
"20144",2024-02-14,"Protests","Germany"
"20145",2024-02-14,"Protests","Germany"
"20146",2024-02-15,"Protests","Germany"
"20147",2024-02-15,"Protests","Germany"
"20148",2024-02-15,"Strategic developments","Germany"
"20149",2024-02-15,"Protests","Germany"
"20150",2024-02-15,"Protests","Germany"
"20151",2024-02-15,"Protests","Germany"
"20152",2024-02-15,"Protests","Germany"
"20153",2024-02-15,"Protests","Germany"
"20154",2024-02-15,"Protests","Germany"
"20155",2024-02-15,"Strategic developments","Germany"
"20156",2024-02-15,"Protests","Germany"
"20157",2024-02-15,"Protests","Germany"
"20158",2024-02-15,"Protests","Germany"
"20159",2024-02-15,"Protests","Germany"
"20160",2024-02-15,"Strategic developments","Germany"
"20161",2024-02-16,"Protests","Germany"
"20162",2024-02-16,"Protests","Germany"
"20163",2024-02-16,"Protests","Germany"
"20164",2024-02-16,"Protests","Germany"
"20165",2024-02-16,"Protests","Germany"
"20166",2024-02-16,"Protests","Germany"
"20167",2024-02-16,"Protests","Germany"
"20168",2024-02-16,"Protests","Germany"
"20169",2024-02-16,"Protests","Germany"
"20170",2024-02-16,"Protests","Germany"
"20171",2024-02-16,"Protests","Germany"
"20172",2024-02-16,"Protests","Germany"
"20173",2024-02-16,"Protests","Germany"
"20174",2024-02-16,"Protests","Germany"
"20175",2024-02-16,"Protests","Germany"
"20176",2024-02-16,"Protests","Germany"
"20177",2024-02-16,"Protests","Germany"
"20178",2024-02-16,"Protests","Germany"
"20179",2024-02-16,"Protests","Germany"
"20180",2024-02-16,"Protests","Germany"
"20181",2024-02-16,"Protests","Germany"
"20182",2024-02-16,"Protests","Germany"
"20183",2024-02-16,"Protests","Germany"
"20184",2024-02-16,"Protests","Germany"
"20185",2024-02-16,"Protests","Germany"
"20186",2024-02-16,"Protests","Germany"
"20187",2024-02-16,"Protests","Germany"
"20188",2024-02-17,"Protests","Germany"
"20189",2024-02-17,"Riots","Germany"
"20190",2024-02-17,"Protests","Germany"
"20191",2024-02-17,"Protests","Germany"
"20192",2024-02-17,"Protests","Germany"
"20193",2024-02-17,"Protests","Germany"
"20194",2024-02-17,"Protests","Germany"
"20195",2024-02-17,"Protests","Germany"
"20196",2024-02-17,"Protests","Germany"
"20197",2024-02-17,"Protests","Germany"
"20198",2024-02-17,"Protests","Germany"
"20199",2024-02-17,"Protests","Germany"
"20200",2024-02-17,"Protests","Germany"
"20201",2024-02-17,"Protests","Germany"
"20202",2024-02-17,"Protests","Germany"
"20203",2024-02-17,"Protests","Germany"
"20204",2024-02-17,"Protests","Germany"
"20205",2024-02-17,"Protests","Germany"
"20206",2024-02-17,"Protests","Germany"
"20207",2024-02-17,"Protests","Germany"
"20208",2024-02-17,"Protests","Germany"
"20209",2024-02-17,"Protests","Germany"
"20210",2024-02-17,"Protests","Germany"
"20211",2024-02-17,"Protests","Germany"
"20212",2024-02-17,"Protests","Germany"
"20213",2024-02-17,"Protests","Germany"
"20214",2024-02-17,"Protests","Germany"
"20215",2024-02-17,"Protests","Germany"
"20216",2024-02-17,"Protests","Germany"
"20217",2024-02-17,"Protests","Germany"
"20218",2024-02-17,"Protests","Germany"
"20219",2024-02-17,"Protests","Germany"
"20220",2024-02-17,"Protests","Germany"
"20221",2024-02-17,"Protests","Germany"
"20222",2024-02-17,"Strategic developments","Germany"
"20223",2024-02-17,"Protests","Germany"
"20224",2024-02-17,"Protests","Germany"
"20225",2024-02-17,"Protests","Germany"
"20226",2024-02-17,"Protests","Germany"
"20227",2024-02-17,"Protests","Germany"
"20228",2024-02-17,"Protests","Germany"
"20229",2024-02-17,"Protests","Germany"
"20230",2024-02-17,"Protests","Germany"
"20231",2024-02-17,"Protests","Germany"
"20232",2024-02-17,"Protests","Germany"
"20233",2024-02-17,"Protests","Germany"
"20234",2024-02-17,"Protests","Germany"
"20235",2024-02-17,"Protests","Germany"
"20236",2024-02-17,"Protests","Germany"
"20237",2024-02-17,"Protests","Germany"
"20238",2024-02-17,"Protests","Germany"
"20239",2024-02-17,"Protests","Germany"
"20240",2024-02-17,"Protests","Germany"
"20241",2024-02-17,"Protests","Germany"
"20242",2024-02-17,"Protests","Germany"
"20243",2024-02-17,"Protests","Germany"
"20244",2024-02-17,"Protests","Germany"
"20245",2024-02-17,"Protests","Germany"
"20246",2024-02-17,"Protests","Germany"
"20247",2024-02-17,"Protests","Germany"
"20248",2024-02-17,"Protests","Germany"
"20249",2024-02-17,"Protests","Germany"
"20250",2024-02-17,"Protests","Germany"
"20251",2024-02-17,"Protests","Germany"
"20252",2024-02-17,"Protests","Germany"
"20253",2024-02-17,"Protests","Germany"
"20254",2024-02-17,"Protests","Germany"
"20255",2024-02-17,"Protests","Germany"
"20256",2024-02-17,"Protests","Germany"
"20257",2024-02-18,"Protests","Germany"
"20258",2024-02-18,"Riots","Germany"
"20259",2024-02-18,"Protests","Germany"
"20260",2024-02-18,"Protests","Germany"
"20261",2024-02-18,"Protests","Germany"
"20262",2024-02-18,"Protests","Germany"
"20263",2024-02-18,"Protests","Germany"
"20264",2024-02-18,"Protests","Germany"
"20265",2024-02-18,"Protests","Germany"
"20266",2024-02-18,"Protests","Germany"
"20267",2024-02-18,"Protests","Germany"
"20268",2024-02-18,"Protests","Germany"
"20269",2024-02-18,"Protests","Germany"
"20270",2024-02-18,"Protests","Germany"
"20271",2024-02-18,"Protests","Germany"
"20272",2024-02-18,"Protests","Germany"
"20273",2024-02-18,"Protests","Germany"
"20274",2024-02-18,"Protests","Germany"
"20275",2024-02-18,"Protests","Germany"
"20276",2024-02-18,"Strategic developments","Germany"
"20277",2024-02-18,"Strategic developments","Germany"
"20278",2024-02-18,"Protests","Germany"
"20279",2024-02-18,"Protests","Germany"
"20280",2024-02-18,"Protests","Germany"
"20281",2024-02-18,"Protests","Germany"
"20282",2024-02-18,"Protests","Germany"
"20283",2024-02-18,"Protests","Germany"
"20284",2024-02-18,"Protests","Germany"
"20285",2024-02-18,"Protests","Germany"
"20286",2024-02-18,"Protests","Germany"
"20287",2024-02-18,"Protests","Germany"
"20288",2024-02-18,"Protests","Germany"
"20289",2024-02-18,"Protests","Germany"
"20290",2024-02-18,"Protests","Germany"
"20291",2024-02-18,"Protests","Germany"
"20292",2024-02-18,"Riots","Germany"
"20293",2024-02-18,"Protests","Germany"
"20294",2024-02-19,"Protests","Germany"
"20295",2024-02-19,"Protests","Germany"
"20296",2024-02-19,"Protests","Germany"
"20297",2024-02-19,"Protests","Germany"
"20298",2024-02-19,"Protests","Germany"
"20299",2024-02-19,"Protests","Germany"
"20300",2024-02-19,"Protests","Germany"
"20301",2024-02-19,"Protests","Germany"
"20302",2024-02-19,"Protests","Germany"
"20303",2024-02-19,"Protests","Germany"
"20304",2024-02-19,"Protests","Germany"
"20305",2024-02-19,"Protests","Germany"
"20306",2024-02-19,"Protests","Germany"
"20307",2024-02-19,"Protests","Germany"
"20308",2024-02-19,"Protests","Germany"
"20309",2024-02-19,"Protests","Germany"
"20310",2024-02-19,"Protests","Germany"
"20311",2024-02-19,"Protests","Germany"
"20312",2024-02-19,"Riots","Germany"
"20313",2024-02-19,"Protests","Germany"
"20314",2024-02-19,"Protests","Germany"
"20315",2024-02-19,"Protests","Germany"
"20316",2024-02-19,"Protests","Germany"
"20317",2024-02-19,"Strategic developments","Germany"
"20318",2024-02-20,"Protests","Germany"
"20319",2024-02-20,"Protests","Germany"
"20320",2024-02-20,"Protests","Germany"
"20321",2024-02-20,"Protests","Germany"
"20322",2024-02-20,"Protests","Germany"
"20323",2024-02-20,"Protests","Germany"
"20324",2024-02-20,"Protests","Germany"
"20325",2024-02-20,"Protests","Germany"
"20326",2024-02-20,"Protests","Germany"
"20327",2024-02-20,"Protests","Germany"
"20328",2024-02-20,"Protests","Germany"
"20329",2024-02-20,"Protests","Germany"
"20330",2024-02-20,"Protests","Germany"
"20331",2024-02-21,"Protests","Germany"
"20332",2024-02-21,"Protests","Germany"
"20333",2024-02-21,"Protests","Germany"
"20334",2024-02-21,"Protests","Germany"
"20335",2024-02-21,"Protests","Germany"
"20336",2024-02-21,"Protests","Germany"
"20337",2024-02-21,"Protests","Germany"
"20338",2024-02-21,"Protests","Germany"
"20339",2024-02-21,"Protests","Germany"
"20340",2024-02-22,"Protests","Germany"
"20341",2024-02-22,"Protests","Germany"
"20342",2024-02-22,"Protests","Germany"
"20343",2024-02-22,"Protests","Germany"
"20344",2024-02-23,"Protests","Germany"
"20345",2024-02-23,"Protests","Germany"
"20346",2024-02-23,"Protests","Germany"
"20347",2024-02-23,"Protests","Germany"
"20348",2024-02-23,"Riots","Germany"
"20349",2024-02-23,"Protests","Germany"
"20350",2024-02-23,"Protests","Germany"
"20351",2024-02-24,"Protests","Germany"
"20352",2024-02-24,"Protests","Germany"
"20353",2024-02-24,"Protests","Germany"
"20354",2024-02-24,"Protests","Germany"
"20355",2024-02-24,"Protests","Germany"
"20356",2024-02-24,"Protests","Germany"
"20357",2024-02-24,"Protests","Germany"
"20358",2024-02-24,"Protests","Germany"
"20359",2024-02-24,"Protests","Germany"
"20360",2024-02-24,"Protests","Germany"
"20361",2024-02-24,"Protests","Germany"
"20362",2024-02-24,"Protests","Germany"
"20363",2024-02-24,"Protests","Germany"
"20364",2024-02-24,"Protests","Germany"
"20365",2024-02-24,"Protests","Germany"
"20366",2024-02-24,"Protests","Germany"
"20367",2024-02-24,"Protests","Germany"
"20368",2024-02-24,"Protests","Germany"
"20369",2024-02-24,"Protests","Germany"
"20370",2024-02-24,"Protests","Germany"
"20371",2024-02-24,"Protests","Germany"
"20372",2024-02-24,"Protests","Germany"
"20373",2024-02-24,"Protests","Germany"
"20374",2024-02-24,"Protests","Germany"
"20375",2024-02-24,"Protests","Germany"
"20376",2024-02-24,"Protests","Germany"
"20377",2024-02-24,"Protests","Germany"
"20378",2024-02-24,"Protests","Germany"
"20379",2024-02-24,"Protests","Germany"
"20380",2024-02-24,"Protests","Germany"
"20381",2024-02-24,"Protests","Germany"
"20382",2024-02-24,"Protests","Germany"
"20383",2024-02-24,"Protests","Germany"
"20384",2024-02-24,"Protests","Germany"
"20385",2024-02-24,"Protests","Germany"
"20386",2024-02-24,"Protests","Germany"
"20387",2024-02-24,"Protests","Germany"
"20388",2024-02-24,"Protests","Germany"
"20389",2024-02-24,"Protests","Germany"
"20390",2024-02-24,"Protests","Germany"
"20391",2024-02-24,"Protests","Germany"
"20392",2024-02-24,"Protests","Germany"
"20393",2024-02-24,"Protests","Germany"
"20394",2024-02-24,"Protests","Germany"
"20395",2024-02-24,"Protests","Germany"
"20396",2024-02-24,"Protests","Germany"
"20397",2024-02-24,"Protests","Germany"
"20398",2024-02-24,"Protests","Germany"
"20399",2024-02-24,"Protests","Germany"
"20400",2024-02-24,"Protests","Germany"
"20401",2024-02-24,"Protests","Germany"
"20402",2024-02-25,"Protests","Germany"
"20403",2024-02-25,"Protests","Germany"
"20404",2024-02-25,"Protests","Germany"
"20405",2024-02-25,"Protests","Germany"
"20406",2024-02-25,"Protests","Germany"
"20407",2024-02-25,"Protests","Germany"
"20408",2024-02-25,"Protests","Germany"
"20409",2024-02-25,"Protests","Germany"
"20410",2024-02-25,"Protests","Germany"
"20411",2024-02-25,"Protests","Germany"
